id	file	line	kind	field	source	zh_cn	context
EDIT_02705	lib/edit/q_cyclo.txt	6	description	D	there was anything worse there than a couple of bears, and some spiders and		D:there was anything worse there than a couple of bears, and some spiders and
EDIT_02706	lib/edit/q_cyclo.txt	7	description	D	bats near the entrance. Now, though, it seems the bears have been driven out		D:bats near the entrance. Now, though, it seems the bears have been driven out
EDIT_02707	lib/edit/q_cyclo.txt	8	description	D	by a man-eating cyclops! We need a hero to visit the cave and rid us of		D:by a man-eating cyclops! We need a hero to visit the cave and rid us of
EDIT_02708	lib/edit/q_cyclo.txt	9	description	D	that one-eyed giant.		D:that one-eyed giant.
EDIT_02709	lib/edit/q_cyclo.txt	12	description	D	You saved us from deep trouble. Please accept this modest gift.		D:You saved us from deep trouble. Please accept this modest gift.
EDIT_02710	lib/edit/q_cyclo.txt	16	description	D	You have failed me, beware you do not do so again!		D:You have failed me, beware you do not do so again!
EDIT_02711	lib/edit/q_dark_elves.txt	5	description	D	A small group of Dark Elven Lords have set up a small shop		D:A small group of Dark Elven Lords have set up a small shop
EDIT_02712	lib/edit/q_dark_elves.txt	6	description	D	in town. I do not need any competition, so kill everything		D:in town. I do not need any competition, so kill everything
EDIT_02713	lib/edit/q_dark_elves.txt	7	description	D	in their shop. You will be very well rewarded. Their shop		D:in their shop. You will be very well rewarded. Their shop
EDIT_02714	lib/edit/q_dark_elves.txt	8	description	D	is located in the Magic Shop's building. They are well		D:is located in the Magic Shop's building. They are well
EDIT_02715	lib/edit/q_dark_elves.txt	9	description	D	guarded, so be careful.		D:guarded, so be careful.
EDIT_02716	lib/edit/q_dark_elves.txt	13	description	D	Thank you! Your efforts are greatly appreciated.		D:Thank you! Your efforts are greatly appreciated.
EDIT_02717	lib/edit/q_dark_elves.txt	17	description	D	The quest was more than you could handle.		D:The quest was more than you could handle.
EDIT_02718	lib/edit/q_dem_old.txt	2	description	D	You're one of the strongest we've seen, so here's your		D:You're one of the strongest we've seen, so here's your
EDIT_02719	lib/edit/q_dem_old.txt	3	description	D	final test - go to Angband and kill ten lesser balrogs. If you		D:final test - go to Angband and kill ten lesser balrogs. If you
EDIT_02720	lib/edit/q_dem_old.txt	4	description	D	can do it, we'll sing songs to your glorious triumph.		D:can do it, we'll sing songs to your glorious triumph.
EDIT_02721	lib/edit/q_dem_old.txt	8	description	D	Wow! Here's a trophy of your great victory.		D:Wow! Here's a trophy of your great victory.
EDIT_02722	lib/edit/q_dem_old.txt	12	description	D	So you were never that good really.		D:So you were never that good really.
EDIT_02723	lib/edit/q_demonslayer.txt	2	description	D	You're one of the strongest we've seen, so here's your final		D:You're one of the strongest we've seen, so here's your final
EDIT_02724	lib/edit/q_demonslayer.txt	3	description	D	test - go to Angband and kill ten pit fiends. If you can do		D:test - go to Angband and kill ten pit fiends. If you can do
EDIT_02725	lib/edit/q_demonslayer.txt	4	description	D	it, we'll sing songs to your glorious triumph.		D:it, we'll sing songs to your glorious triumph.
EDIT_02726	lib/edit/q_demonslayer.txt	8	description	D	Wow! Here's a trophy of your great victory.		D:Wow! Here's a trophy of your great victory.
EDIT_02727	lib/edit/q_demonslayer.txt	12	description	D	So you were never that good really.		D:So you were never that good really.
EDIT_02728	lib/edit/q_dino.txt	4	description	D	This is strictly confidential, but I've heard reports that a local		D:This is strictly confidential, but I've heard reports that a local
EDIT_02729	lib/edit/q_dino.txt	5	description	D	wizard is running a dinosaur reintroduction program! The nutjob's using		D:wizard is running a dinosaur reintroduction program! The nutjob's using
EDIT_02730	lib/edit/q_dino.txt	6	description	D	magic to resurrect dinosaurs and dimetrodons; so far he's kept them under		D:magic to resurrect dinosaurs and dimetrodons; so far he's kept them under
EDIT_02731	lib/edit/q_dino.txt	7	description	D	wraps at his own place, but it's only a matter of time before he lets		D:wraps at his own place, but it's only a matter of time before he lets
EDIT_02732	lib/edit/q_dino.txt	8	description	D	them loose. The last thing our city needs is a population of urban		D:them loose. The last thing our city needs is a population of urban
EDIT_02733	lib/edit/q_dino.txt	9	description	D	dinosaurs; I would be blamed and ousted in no time, no matter how hard I		D:dinosaurs; I would be blamed and ousted in no time, no matter how hard I
EDIT_02734	lib/edit/q_dino.txt	10	description	D	argued it was good for tourism. I hope you can unresurrect them before		D:argued it was good for tourism. I hope you can unresurrect them before
EDIT_02735	lib/edit/q_dino.txt	11	description	D	that happens. The wizard's house is to the west of here, north of the		D:that happens. The wizard's house is to the west of here, north of the
EDIT_02736	lib/edit/q_dino.txt	12	description	D	police station; I won't be too sorry if it turns out you need to off him		D:police station; I won't be too sorry if it turns out you need to off him
EDIT_02737	lib/edit/q_dino.txt	13	description	D	as well.		D:as well.
EDIT_02738	lib/edit/q_dino.txt	16	description	D	Thank you for solving my prehistoric problem. Here's your reward,		D:Thank you for solving my prehistoric problem. Here's your reward,
EDIT_02739	lib/edit/q_dino.txt	17	description	D	I hope you find it satisfactory.		D:I hope you find it satisfactory.
EDIT_02740	lib/edit/q_dino.txt	21	description	D	Sweet zombie Serpent, no. I just hope it's not true that urban dinosaurs		D:Sweet zombie Serpent, no. I just hope it's not true that urban dinosaurs
EDIT_02741	lib/edit/q_dino.txt	22	description	D	evolve into dragons over time.		D:evolve into dragons over time.
EDIT_02742	lib/edit/q_djinni.txt	10	description	D	We've had a few problems lately with the rogue djinni who lives in a		D:We've had a few problems lately with the rogue djinni who lives in a
EDIT_02743	lib/edit/q_djinni.txt	11	description	D	cavern to the northeast of the city. It was previously quite tame and		D:cavern to the northeast of the city. It was previously quite tame and
EDIT_02744	lib/edit/q_djinni.txt	12	description	D	did the bidding of a local sorcerer, but the man vanished some time ago		D:did the bidding of a local sorcerer, but the man vanished some time ago
EDIT_02745	lib/edit/q_djinni.txt	13	description	D	and the djinni has been out of control since then. Please visit its cave		D:and the djinni has been out of control since then. Please visit its cave
EDIT_02746	lib/edit/q_djinni.txt	14	description	D	and eliminate it and any lesser spirits that may attend to it. (I've		D:and eliminate it and any lesser spirits that may attend to it. (I've
EDIT_02747	lib/edit/q_djinni.txt	15	description	D	heard rumours that the djinni might become friendly again if offered		D:heard rumours that the djinni might become friendly again if offered
EDIT_02748	lib/edit/q_djinni.txt	16	description	D	peppermint leaves; so if you have any, that could be an alternative way		D:peppermint leaves; so if you have any, that could be an alternative way
EDIT_02749	lib/edit/q_djinni.txt	17	description	D	to deal with it.)		D:to deal with it.)
EDIT_02750	lib/edit/q_djinni.txt	20	description	D	My men found this valuable lamp in the djinni's secret treasure trove,		D:My men found this valuable lamp in the djinni's secret treasure trove,
EDIT_02751	lib/edit/q_djinni.txt	21	description	D	I hope you find it an acceptable token of our gratitude.		D:I hope you find it an acceptable token of our gratitude.
EDIT_02752	lib/edit/q_djinni.txt	25	description	D	You have failed me, beware you do not do so again!		D:You have failed me, beware you do not do so again!
EDIT_02753	lib/edit/q_doom1.txt	6	description	D	We need your help, adventurer. A hole has opened up to the		D:We need your help, adventurer. A hole has opened up to the
EDIT_02754	lib/edit/q_doom1.txt	7	description	D	northwest of our town, and strange demons lurk within. One		D:northwest of our town, and strange demons lurk within. One
EDIT_02755	lib/edit/q_doom1.txt	8	description	D	of our townspeople investigated it unwittingly and barely		D:of our townspeople investigated it unwittingly and barely
EDIT_02756	lib/edit/q_doom1.txt	9	description	D	escaped with his life! Please destroy these demons and		D:escaped with his life! Please destroy these demons and
EDIT_02757	lib/edit/q_doom1.txt	10	description	D	ensure the continued safety of our town, else we are surely		D:ensure the continued safety of our town, else we are surely
EDIT_02758	lib/edit/q_doom1.txt	11	description	D	doomed.		D:doomed.
EDIT_02759	lib/edit/q_doom1.txt	15	description	D	Thank you for killing the demons!		D:Thank you for killing the demons!
EDIT_02760	lib/edit/q_doom1.txt	19	description	D	I've sent out someone else to do the job. Now leave me alone!		D:I've sent out someone else to do the job. Now leave me alone!
EDIT_02761	lib/edit/q_doom2.txt	8	description	D	Another strange hole in reality has opened up on the edge of		D:Another strange hole in reality has opened up on the edge of
EDIT_02762	lib/edit/q_doom2.txt	9	description	D	our town, and appears to be even more dangerous than the		D:our town, and appears to be even more dangerous than the
EDIT_02763	lib/edit/q_doom2.txt	10	description	D	last. Five of our strongest knights ventured within -- only		D:last. Five of our strongest knights ventured within -- only
EDIT_02764	lib/edit/q_doom2.txt	11	description	D	one returned, scorched by fire and babbling incoherently.		D:one returned, scorched by fire and babbling incoherently.
EDIT_02765	lib/edit/q_doom2.txt	12	description	D	We have not the resources to deal with this threat. Do you?		D:We have not the resources to deal with this threat. Do you?
EDIT_02766	lib/edit/q_doom2.txt	16	description	D	Gods be praised, you have returned alive! When the last		D:Gods be praised, you have returned alive! When the last
EDIT_02767	lib/edit/q_doom2.txt	17	description	D	demon fell, we felt an evil aura depart from this town,		D:demon fell, we felt an evil aura depart from this town,
EDIT_02768	lib/edit/q_doom2.txt	18	description	D	letting all breathe easier again. Please accept our		D:letting all breathe easier again. Please accept our
EDIT_02769	lib/edit/q_doom2.txt	19	description	D	sincerest thanks for saving our lives -- and a powerful		D:sincerest thanks for saving our lives -- and a powerful
EDIT_02770	lib/edit/q_doom2.txt	20	description	D	gift from our resident Wizard. May you find it useful in your		D:gift from our resident Wizard. May you find it useful in your
EDIT_02771	lib/edit/q_doom2.txt	21	description	D	questing.		D:questing.
EDIT_02772	lib/edit/q_doom2.txt	25	description	D	Gods be praised, you have returned alive! When the last		D:Gods be praised, you have returned alive! When the last
EDIT_02773	lib/edit/q_doom2.txt	26	description	D	demon fell, we felt an evil aura depart from this town,		D:demon fell, we felt an evil aura depart from this town,
EDIT_02774	lib/edit/q_doom2.txt	27	description	D	letting all breathe easier again. Please accept my		D:letting all breathe easier again. Please accept my
EDIT_02775	lib/edit/q_doom2.txt	28	description	D	sincerest thanks for saving our town -- and a powerful		D:sincerest thanks for saving our town -- and a powerful
EDIT_02776	lib/edit/q_doom2.txt	29	description	D	gift from my wizard friend. May you find it useful in your		D:gift from my wizard friend. May you find it useful in your
EDIT_02777	lib/edit/q_doom2.txt	30	description	D	questing.		D:questing.
EDIT_02778	lib/edit/q_doom2.txt	34	description	D	I've sent out someone else to do the job. Now leave me alone!		D:I've sent out someone else to do the job. Now leave me alone!
EDIT_02779	lib/edit/q_doom2c.txt	6	description	D	Another strange hole in reality has opened up on the edge of		D:Another strange hole in reality has opened up on the edge of
EDIT_02780	lib/edit/q_doom2c.txt	7	description	D	our town, and appears to be even more dangerous than the		D:our town, and appears to be even more dangerous than the
EDIT_02781	lib/edit/q_doom2c.txt	8	description	D	last. Five of our strongest knights ventured within -- only		D:last. Five of our strongest knights ventured within -- only
EDIT_02782	lib/edit/q_doom2c.txt	9	description	D	one returned, scorched by fire and babbling incoherently.		D:one returned, scorched by fire and babbling incoherently.
